tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt0	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt1	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	SAKI_UNK	UNKNOWN_TABLE[0]	UNKNOWN_TABLE[1]	UNKNOWN_TABLE[2]	UNKNOWN_TABLE[3]	UNKNOWN_TABLE[4]	UNKNOWN_TABLE[5]	UNKNOWN_TABLE[6]	UNKNOWN_TABLE[7]	UNKNOWN_TABLE[8]	UNKNOWN_TABLE[9]	UNKNOWN_TABLE[10]	UNKNOWN_TABLE[11]	UNKNOWN_TABLE[12]	UNKNOWN_TABLE[13]	quest_x	quest_y	quest_z	cnt2	quest_x_1	quest_y_1	quest_z_1	quest_x_2	quest_y_2	quest_z_2	quest_x_3	quest_y_3	quest_z_3	quest_x_4	quest_y_4	quest_z_4	quest_x_5	quest_y_5	quest_z_5	UNK_VAL[0]	UNK_VAL[1]	UNK_VAL[2]	UNK_VAL[3]	UNK_VAL[4]	UNK_2	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_3	UNK_4	UNK_5	contact_npc_id[0]	contact_npc_id[1]	contact_npc_id[2]	contact_npc_id[3]	contact_npc_id[4]	contact_npc_id[5]	contact_npc_id[6]	contact_npc_id[7]	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	UNK_6	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	cnt4	req_item[0]	req_item[1]	req_item[2]	req_item[3]	req_item[4]	clan_pet_quest	req_quest_complete	UNK_7	area_id	UNK_8	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]	tab7[4]	tab7[5]	tab7[6]	tab7[7]
1	633	-1	u,在被遺忘的村莊  \0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	65	73	0	a,	1	1	1	1	31388								59617.00000000	-41591.00000000	-3003.00000000	u,沒有條件限制\0	u,在亡者森林被遺忘的村落。他們飽受周圍不死生物與黑魔法師的困擾。去為協助他們而戰！\0	0																																						0						0	0	0	200	1	1	57											1	25000											1	2							
1	640	1	u,決戰時刻\0	u,消滅司塔卡拓！\0	u,傭兵卡姆恩說道，消滅司塔卡拓後，作為其證據帶回尖牙。\\n\\n要獵殺的目標怪物 - 釘刺司塔卡拓、釘刺司塔卡拓工人、釘刺司塔卡拓警備兵、陽性釘刺司塔卡拓、雌性釘刺司塔卡拓、釘刺司塔卡拓巫師、食人司塔卡拓首領、釘刺司塔卡拓士兵、雄性釘刺司塔卡拓、釘刺司塔卡拓警衛隊長、釘刺司塔卡拓褓姆、釘刺司塔卡拓咒術士\\n\0	1	8085														1	0														1	0														89627.00000000	-44728.00000000	-2136.00000000	0																					0	66	0	0	u,司塔卡拓巢穴\0	0	1	0	1	31554								70000.00000000	-50064.00000000	-3264.00000000	u,尋找巢穴任務已完成\0	u,掌握司塔卡拓巢穴所在地的傭兵隊長比斯，為了結束漫長的戰爭，希望將兵力聚集於司塔卡拓巢穴之中..\0	0																																						0						0	109	0	200	1	1	15630											1	0											1	0							
1	640	-1	u,決戰時刻\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	66	0	0	a,	1	1	1	1	31554								70000.00000000	-50064.00000000	-3264.00000000	u,尋找巢穴任務已完成\0	u,掌握司塔卡拓巢穴所在地的傭兵隊長比斯，為了結束漫長的戰爭，希望將兵力聚集於司塔卡拓巢穴之中..\0	0																																						0						0	109	0	200	1	1	15630											1	0											1	1							
1	641	1	u,向賽爾蘭進攻！\0	u,去收集卡茲克的碎片吧！\0	u,席琳聖像說道，狩獵肉食恐龍中的迅猛龍與喙嘴龍的話，就可以得到卡茲克的碎片。不過，卡茲克的碎片要收集到30個才行！備齊30個卡茲克的碎片後拿去交給席琳聖像。\\n\\n要獵殺的目標怪物 - 迅猛龍、喙嘴龍\\n\0	1	8782														1	0														1	30														20905.00000000	-9566.00000000	-2840.00000000	0																					0	77	0	0	u,失落的巢穴\0	1	1	1	1	32109								23664.00000000	-8464.00000000	-1345.00000000	u,凶神之名字為 第二部 任務已完成\0	u,在原始之島耶爾可羅族長帳篷內的阿薩瑪要求協助處於危險的耶爾可羅一族。為了拯救耶爾可羅一族必須要擊退兇悍的恐龍-賽爾蘭才行...\0	0																																						0						0	126	0	200	1	3	15623	15624	8784									3	1500000	1650000	1									1	0							
1	641	2	u,向賽爾蘭進攻！\0	u,回到席琳聖像身邊吧\0	u,備齊了30個卡茲克的碎片。回到席琳聖像的身邊獻上卡茲克的碎片吧。\\n\0	0															0															0															23664.00000000	-8464.00000000	-1345.00000000	0																					0	77	0	0	u,席琳之像\0	0	1	1	1	32109								23664.00000000	-8464.00000000	-1345.00000000	u,凶神之名字為 第二部 任務已完成\0	u,在原始之島耶爾可羅族長帳篷內的阿薩瑪要求協助處於危險的耶爾可羅一族。為了拯救耶爾可羅一族必須要擊退兇悍的恐龍-賽爾蘭才行...\0	0																																						0						0	126	0	200	1	3	15623	15624	8784									3	1500000	1650000	1									1	1							
1	641	-1	u,向賽爾蘭進攻！\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	77	0	0	a,	1	1	1	1	32109								23664.00000000	-8464.00000000	-1345.00000000	u,凶神之名字為 第二部 任務已完成\0	u,在原始之島耶爾可羅族長帳篷內的阿薩瑪要求協助處於危險的耶爾可羅一族。為了拯救耶爾可羅一族必須要擊退兇悍的恐龍-賽爾蘭才行...\0	0																																						0						0	126	0	200	1	3	15623	15624	8784									3	1500000	1650000	1									1	2							
1	642	1	u,有關太古強悍生物的研究 \0	u,收集恐龍活體組織與蛋\0	u,在原始之島出現的強悍新生物，引起了魔法師們探求那些生物起源與出現的意義，而工匠們則對於利用那些生物的副產品，能否製造出新產品而感到莫大的興趣。丁定受這些人的委託，正在收集恐龍活體組織。擊倒恐龍後，將恐龍活體組織拿給丁定吧。\\n\\n要獵殺的目標怪物 - 喙嘴龍、暴龍、迅猛龍、古代之卵\\n\0	2	8774	8775													2	0	0													2	0	0													13937.00000000	-18553.00000000	-3112.00000000	0																					0	75	0	0	u,失落的巢穴\0	0	1	1	1	32105								11952.00000000	-24016.00000000	-3644.00000000	u,沒有所需條件\0	u,在原始之島出現強悍的新生物，引起魔法師們探求對於他們的起源與出現的意義，而工匠們則對於利用那些生物的副產品，能否製造出新產品而感到莫大的興趣。他們正在等待能替他們到危險的原始之島，去將研究材料拿給他們的冒險家們。\0	0																																						0						0	0	0	200	1	1	15630											1	0											1	0							
1	642	-1	u,有關太古強悍生物的研究 \0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	75	0	0	a,	1	1	1	1	32105								11952.00000000	-24016.00000000	-3644.00000000	u,沒有所需條件\0	u,在原始之島出現的強悍的新生物，引起了魔法師們想要探求對於他們的起源與出現的意義，而工匠們則對於利用那些生物的副產品，能否製造出新產品而感到莫大的興趣。他們正在等待能夠替他們前往危險的原始之島，並將研究材料拿給他們的冒險家們。\0	0																																						0						0	0	0	200	1	1	15630											1	0											1	1							
1	643	1	u,耶爾可羅一族的興盛衰亡\0	u,新的魔法研究材料\0	u,研究太古生物的魔法師畢菲格，需要恐龍的骨頭作為研究材料。同時原始之島的原住民咒術士也為了舉行某種儀式需要恐龍的骨頭。\\n\\n要獵殺的目標怪物 - 恐爪龍、似鳥龍、厚頭龍、野生座龍\\n\0	1	8776														1	0														1	0														8524.00000000	-20894.00000000	-3432.00000000	0																					0	75	0	0	u,原始平原\0	1	1	1	1	32106								10304.00000000	-25024.00000000	-3680.00000000	u,沒有所需條件\0	u,充滿太古生物的原始之島，魔法師們為了研究，而原始之島的原住民則為了一族的復興需要恐龍的骨頭。他們都正在等待能替他們去收集恐龍骨頭拿的冒險家。\0	0																																						0						0	0	0	200	1	1	15630											1	0											1	0							
1	643	-1	u,耶爾可羅一族的興盛衰亡\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	75	0	0	a,	1	1	1	1	32106								10304.00000000	-25024.00000000	-3680.00000000	u,沒有所需條件\0	u,充滿太古生物的原始之島。魔法師們為了研究，而原始之島的原住民則為了一族的復興需要恐龍的骨頭。他們都正在等待能替他們去收集恐龍骨頭的冒險家。\0	0																																						0						0	0	0	200	1	1	15630											1	0											1	1							
1	645	1	u,巴吐的亡靈\0	u,擊退怨靈吧\0	u,卡路達說道，冤靈們的數目遽增，若這樣下去的話，可能會流入不滅高原，因此請求擊倒他們。\\n\\n要獵殺的目標怪物 - 被污染的莫列克戰士、被污染的巴吐戰士、被污染的巴吐指揮官\\n\0	1	14861														1	0														1	0														52045.00000000	-124016.00000000	-4056.00000000	0																					0	80	0	0	u,亡靈\0	1	1	1	1	32017								47641.00000000	-115977.00000000	-3748.00000000	u,沒有條件限制\0	u,因為盜墓者們的橫行使得怨靈們的數目增加，卡路達為了防止因此發生其他問題，正在尋找能給予幫助的人...\0	0																																						0						0	0	0	138	1	1	15625											1	0											1	0							
1	645	2	u,巴吐的亡靈\0	u,拜訪卡路達\0	u,陪葬品已收集完畢。去找卡路達，將這些交給他吧。\\n\0	0															0															0															47641.00000000	-115977.00000000	-3748.00000000	0																					0	80	0	0	u,卡路達\0	0	1	1	1	32017								47641.00000000	-115977.00000000	-3748.00000000	u,沒有條件限制\0	u,因為盜墓者們的橫行使得怨靈們的數目增加，卡路達為了防止因此發生其他問題，正在尋找能給予幫助的人...\0	0																																						0						0	0	0	138	1	1	15625											1	0											1	1							
1	645	-1	u,巴吐的亡靈\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	80	0	0	a,	1	1	1	1	32017								47641.00000000	-115977.00000000	-3748.00000000	u,沒有條件限制\0	u,因為盜墓者們的橫行使得怨靈們的數目增加，卡路達為了防止因此發生其他問題，正在尋找能給予幫助的人...\0	0																																						0						0	0	0	138	1	1	15625											1	0											1	2							
1	647	1	u,暴走的機械們\0	u,對抗恐怖的高崙軍團\0	u,從收藏家 古騰哈根那裡接到了委託，說是希望去狩獵帕比爾遺蹟的高崙。去擊倒高崙吧！\\n\\n要獵殺的目標怪物 - 殘忍巨鉗高崙、恐怖穿鑿高崙、偵查型高崙二十八號、護衛兵高崙、微型偵查高崙、巨型卡歐斯高崙、炸彈高崙\\n\0	1	15521														1	0														1	500														91409.00000000	-125360.00000000	-3384.00000000	0																					0	70	0	0	u,帕比爾遺蹟\0	1	1	1	1	32069								91316.00000000	-116927.00000000	-3920.00000000	u,沒有條件限制\0	u,收藏家古騰哈根為了調查帕比爾遺蹟，想找個對策解決這一大群的高崙們...\0	0																																						0						0	0	0	138	1	1	15629											1	0											1	0							
1	647	2	u,暴走的機械們\0	u,回到古騰哈根身邊吧\0	u,狩獵帕比爾遺蹟的高崙們後，收集到了故障高崙的碎片500個。現在回到矮人帳篷的收藏家古騰哈根的身邊吧。\\n\0	1	15521														1	0														1	500														91316.00000000	-116927.00000000	-3920.00000000	0																					0	70	0	0	u,收藏家 古騰哈根\0	0	1	1	1	32069								91316.00000000	-116927.00000000	-3920.00000000	u,沒有條件限制\0	u,收藏家古騰哈根為了調查帕比爾遺蹟，想找個對策解決這一大群的高崙們...\0	0																																						0						0	0	0	138	1	1	15629											1	0											1	1							
1	647	-1	u,暴走的機械們\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	70	0	0	a,	1	1	1	1	32069								91316.00000000	-116927.00000000	-3920.00000000	u,沒有條件限制\0	u,收藏家 古騰哈根為了調查帕比爾遺蹟，想要找個對策解決這一大群的高崙們...\0	0																																						0						0	0	0	138	1	1	15629											1	0											1	2							
1	648	1	u,賣冰人的夢\0	u,雷普利的請託\0	u,雷普利請求去收回寒冬迷宮內的生物們所具有的銀冰晶。\\n\\n要獵殺的目標怪物 - 迷宮巨大班德斯那奇、迷宮監視者、迷宮監視者長老、潘瑟拉、迷宮翼魔、迷宮翼魔拉德、刺角羚羊、刺角羚羊的亡靈、冰雪狼蛛、酷寒狼蛛、酷寒鋼鐵高崙、酷寒野牛、迷宮野牛、黑熊、迷宮雪人、酷寒雪人\\n\0	1	8077														1	0														1	0														120903.00000000	-113578.00000000	-2312.00000000	0																					0	53	63	0	u,寒冬迷宮\0	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	u,沒有條件限制\0	u,雷普利為了達成自己所屬的吉妮亞公會所追求的目標，正在招募冒險家... \0	0																																						0						0	0	0	138	1	1	15630											1	0											1	0							
1	648	2	u,賣冰人的夢\0	u,取得銀血\0	u,雷普利為自己得到協助而道謝，然後建議好好收起從部分生物身上所得到的銀血，說是日後會派上用場。還有為感謝這段期間的協助，說是若收回黑冰晶的話，就會提供好東西。\\n黑冰晶可以在冰盤上製造。\\n\\n要獵殺的目標怪物 - 迷宮巨大班德斯那奇、迷宮監視者、迷宮監視者長老、潘瑟拉、迷宮翼魔、迷宮翼魔拉德、刺角羚羊、刺角羚羊的亡靈、冰雪狼蛛、酷寒狼蛛、酷寒鋼鐵高崙、酷寒野牛、迷宮野牛、黑熊、迷宮雪人、酷寒雪人\\n\0	3	8077	8078	8057												3	0	0	0												3	0	0	0												120903.00000000	-113578.00000000	-2312.00000000	0																					0	53	63	0	u,寒冬迷宮\0	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	u,沒有條件限制\0	u,雷普利為了達成自己所屬的吉妮亞公會所追求的目標，正在招募冒險家... \0	0																																						0						0	0	0	138	1	1	15630											1	0											1	1							
1	648	-1	u,賣冰人的夢\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	53	63	0	a,	1	1	1	1	32020								113808.00000000	-109344.00000000	-846.00000000	u,沒有條件限制\0	u,雷普利為了達成自己所屬的吉妮亞公會所追求的目標，正在招募冒險家... \0	0																																						0						0	0	0	138	1	1	15630											1	0											1	2							
1	650	1	u,對未完成夢想的執著\0	u,尋找夢之殘像\0	u,未能達成心願的矮人們變成了幽靈遊蕩於空中列車遺跡。讓他們至少得到短暫的安息。\\n\\n要獵殺的目標怪物 - 被遺忘的車夫、遺蹟流浪者\\n\0	1	8514														1	0														1	0														116000.00000000	-144800.00000000	-3000.00000000	0																					0	39	0	0	u,空中列車遺蹟\0	1	1	1	1	32054								122192.00000000	-140528.00000000	-1542.00000000	u,無法抵達的星之海任務已完成\0	u,在空中列車遺跡瘋掉的矮人們，難道沒有方法拯救他們嗎？\0	0																																						0						0	117	0	138	1	1	15630											1	0											1	0							
1	650	-1	u,對未完成夢想的執著\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	39	0	0	a,	1	1	1	1	32054								122192.00000000	-140528.00000000	-1542.00000000	u,無法抵達的星之海任務已完成\0	u,在空中列車遺跡瘋掉的矮人們，難道沒有方法拯救他們嗎？\0	0																																						0						0	117	0	138	1	1	15630											1	0											1	1							
1	652	1	u,以前曾是冒險家的老人\0	u,老人安然回到家了嗎？\0	u,在冒險的途中偶然遇上了曾經是個冒險家的老人。老人因為在危險的獵場用光了靈魂彈...將靈魂彈分給了處於困境無法移動的老人。去見在歐瑞城鎮的老人的媳婦-雜貨店的莎羅，確認一下老人是否有安然地回到了家...\\n\0	0															0															0															79451.00000000	54973.00000000	-1541.00000000	0																					0	46	0	2	u,莎羅\0	0	1	0	1	32012								0.00000000	0.00000000	0.00000000	u,沒有條件限制\0	u,聽說有個因為想重新冒險而離家出走的退休老人遇上了麻煩。若在旅行中見到的話，幫助他吧。\0	0																																						0						0	0	0	67	1	1	15629											1	0											1	0							
1	652	-1	u,以前曾是冒險家的老人\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	46	0	2	a,	1	1	1	1	32012								0.00000000	0.00000000	0.00000000	u,沒有條件限制\0	u,聽說有個想要重新冒險而離家出走的退休老人遇上了麻煩。若在旅行中見到的話，就好好幫助他。\0	0																																						0						0	0	0	67	1	1	15629											1	0											1	1							
1	654	1	u,迎接最終的結局\0	u,繼續聆聽\0	u,無名的靈魂說道：為了通過另一個自己所佈下的結界，需要有能解除結界的咒文書...繼續聽下去吧。\\n\0	0															0															0															178292.00000000	-85577.00000000	-7200.00000000	0																					0	74	80	0	u,無名的靈魂\0	0	1	1	1	31453								178292.00000000	-85577.00000000	-7200.00000000	u,最後的皇子任務已完成\0	u,守在四大陵墓入口的無名的靈魂說，需要有個人、幫助另一個自己得到安息的人才行...\0	0																																						0						0	119	0	180	1	1	8073											1	1											1	0							
1	654	2	u,迎接最終的結局\0	u,羚羊皮革\0	u,無名的靈魂說道：為了製作解除結界的咒文書，需要有能將咒文記錄起來的媒介，像是羊皮紙一樣的東西才行。去亞爾古斯之壁擊倒山谷羚羊後，將羚羊皮革帶回來吧。\\n\\n要獵殺的目標怪物-山谷羚羊、山谷羚羊奴隸\\n\0	1	8072														1	0														1	1														176840.00000000	-50875.00000000	-3392.00000000	0																					0	74	80	0	u,亞爾古斯之壁\0	1	1	1	1	31453								178292.00000000	-85577.00000000	-7200.00000000	u,最後的皇子任務已完成\0	u,守在四大陵墓入口的無名的靈魂說，需要有個人、幫助另一個自己得到安息的人才行...\0	0																																						0						0	119	0	180	1	1	8073											1	1											1	1							
1	654	3	u,迎接最終的結局\0	u,回到無名的靈魂身邊吧\0	u,得到了無名的靈魂所說的羚羊皮革。回到無名的靈魂的身邊吧。\\n\0	1	8072														1	0														1	1														178292.00000000	-85577.00000000	-7200.00000000	0																					0	74	80	0	u,無名的靈魂\0	0	1	1	1	31453								178292.00000000	-85577.00000000	-7200.00000000	u,最後的皇子任務已完成\0	u,守在四大陵墓入口的無名的靈魂說，需要有個人、幫助另一個自己得到安息的人才行...\0	0																																						0						0	119	0	180	1	1	8073											1	1											1	2							
1	654	-1	u,迎接最終的結局\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	74	80	0	a,	1	1	1	1	31453								178292.00000000	-85577.00000000	-7200.00000000	u,最後的皇子任務已完成\0	u,守在四大陵墓入口的無名的靈魂說，需要有個人來幫助另一個自己得到安息...\0	0																																						0						0	119	0	180	1	1	8073											1	1											1	3							
1	655	1	u,馴服猛獸大作戰\0	u,收集純粹的結晶\0	u,為了證明能好好的訓練猛獸-收集10顆純粹的結晶就可以了。不過訓練成功後，得留在那附近才能得到純粹的結晶。只要是隸屬於同一個血盟的人，都可以訓練猛獸。\\n\0	1	8084														1	0														1	10														51288.00000000	-84552.00000000	-2752.00000000	0																					0	0	0	0	u,猛獸放牧場\0	1	1	1	1	35627								53508.00000000	-93776.00000000	-1588.00000000	u,血盟盟主、血盟等級4以上、在根據地戰開始前1小時\0	u,能夠好好訓練猛獸的血盟將可佔領根據地。 \0	0																																						0						0	0	0	200	1	1	8293											1	1											1	0							
1	655	2	u,馴服猛獸大作戰\0	u,取得訓練師資格證\0	u,傳令囑咐的10顆純粹的結晶都收集到了。拿去交給傳令吧。\\n\0	1	8084														1	0														1	10														53508.00000000	-93776.00000000	-1588.00000000	0																					0	0	0	0	u,傳令\0	0	1	1	1	35627								53508.00000000	-93776.00000000	-1588.00000000	u,血盟盟主、血盟等級4以上、在根據地戰開始前1小時\0	u,能夠好好訓練猛獸的血盟將可佔領根據地。 \0	0																																						0						0	0	0	200	1	1	8293											1	1											1	1							
1	655	3	u,馴服猛獸大作戰\0	u,登記預賽\0	u,取得了訓練師資格證。透過傳令來報名預賽。\\n\0	1	8293														1	0														1	1														53508.00000000	-93776.00000000	-1588.00000000	0																					0	0	0	0	u,傳令\0	0	1	1	1	35627								53508.00000000	-93776.00000000	-1588.00000000	u,血盟盟主、血盟等級4以上、在根據地戰開始前1小時\0	u,能夠好好訓練猛獸的血盟可以得到根據地。\0	0																																						0						0	0	0	200	1	1	8293											1	1											1	2							
1	655	-1	u,馴服猛獸大作戰\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	0	0	0	a,	1	1	1	1	35627								53508.00000000	-93776.00000000	-1588.00000000	u,血盟盟主、血盟等級4以上、在根據地戰開始前1小時\0	u,能夠好好訓練猛獸的血盟可以得到根據地。\0	0																																						0						0	0	0	200	1	1	8293											1	1											1	3							
1	662	1	u,來玩撲克牌遊戲\0	u,收集紅色珠子\0	u,聽說亞丁城鎮的倉庫管理員老闆 克朗夫，利用玩紙牌的遊戲來消磨時間。說是若能在紙牌遊戲中得到好結果，那麼就會分發很多的獎金...為了玩遊戲，須要收集50顆紅色珠子才行。\\n\\n要獵殺的目標怪物 - \\n燃燒的沼澤：吐爾奔、哈梅瑟獸人巡守、哈梅瑟獸人步兵、受詛咒的守護者、哈梅瑟獸人王\\n殺戮的大地：末日巡守、陰鬱的木主、末日傭人、末日弓手、末日戰士\\n席琳封印：血之女王、德立貝茲、帕力巴提、末日騎士\\n古戰場：戰爭的亡靈、血的祭司、血的騎士、黑暗守護者、死亡刀刃\\n寂靜之谷：突變的創造物、妄想的破片、不存在者、被遺忘的古代人、古代咒術士\\n野獸的庭園：羚羊、野牛\\n聖者之谷：輝煌的眼睛、輝煌的智慧、輝煌的遺產、輝煌的印記\\n悲鳴的沼澤：思布林特司塔卡拓、思布林特司塔卡拓士兵、尼多司塔卡拓、尼多司塔卡拓士兵\\n\0	1	8765														1	0														1	-50														148960.00000000	26145.00000000	-2218.00000000	0																					0	61	80	0	u,克朗夫\0	0	1	1	1	30845								148960.00000000	26145.00000000	-2218.00000000	u,沒有所需條件\0	u,聽說亞丁城鎮的倉庫管理員老闆克朗夫，利用玩紙牌的遊戲來消磨時間。聽說如果在紙牌遊戲中得獲勝的人，會給予很多獎金...\0	0																																						0						0	0	0	97	1	1	15628											1	0											1	0							
1	662	-1	u,來玩撲克牌遊戲\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	61	80	0	a,	1	1	1	1	30845								148960.00000000	26145.00000000	-2218.00000000	u,沒有所需條件\0	u,聽說亞丁城鎮的倉庫管理員老闆克朗夫，利用玩紙牌的遊戲來消磨時間。聽說如果在紙牌遊戲中得獲勝的人，會給予很多獎金...\0	0																																						0						0	0	0	97	1	1	15628											1	0											1	1							
1	663	1	u,誘惑的耳語\0	u,尋找精靈之珠\0	u,威伯特要求一起玩最近流行的遊戲，並說道為了玩遊戲需要有精靈的珠子。去收集精靈的珠子吧。據說精靈之珠可在國立墓地、古戰場、殺戮的大地取得。\\n\\n要獵殺的目標怪物 - 廢墟的冤鬼、悲哀的士兵、酷刑、徘徊的亡靈、不死的刑罰、廢墟的冤魂、過去的騎士、戰爭的亡靈、飢餓的屍體、黑暗守護者、死亡刀刃、虛無的侵略者、血的統治者、血的祭司、血的騎士、血的亡靈、末日巡守、末日傭人、末日警衛、末日弓手、末日裝甲兵、末日戰士、末日騎士、破滅射手、怨靈之首、怨靈魔法師、怨靈戰士\\n\0	1	8766														1	0														1	0														0.00000000	0.00000000	0.00000000	0																					0	50	0	0	a,	1	1	1	1	30846								150608.00000000	28510.00000000	-2247.00000000	u,沒有所需條件\0	u,亞丁城鎮的鐵匠威伯特，最近在尋找某人一起來玩鐵匠們之間流行的遊戲。那遊戲是...\0	0																																						0						0	0	0	138	1	1	15628											1	0											1	0							
1	663	-1	u,誘惑的耳語\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	50	0	0	a,	1	1	1	1	30846								150608.00000000	28510.00000000	-2247.00000000	u,沒有所需條件\0	u,亞丁城鎮的鐵匠威伯特，最近在尋找某人一起來玩鐵匠們之間流行的遊戲。那遊戲是...\0	0																																						0						0	0	0	138	1	1	15628											1	0											1	1							
1	688	1	u,擊退耶爾可羅襲擊隊吧！\0	u,收回項鍊\0	u,原始之島碼頭的叮叮因為那些偷竊碼頭商人們物品的耶爾可羅襲擊隊而傷透了腦筋。他說抓住耶爾可羅襲擊隊並把他們的項鍊拿來的話，會給予報酬。\\n\\n要獵殺的目標怪物-耶爾可羅\\n\0	1	8785														1	0														1	0														5559.00000000	-19981.00000000	-3600.00000000	0																					0	75	0	0	u,耶爾可羅\0	1	1	1	1	32105								11952.00000000	-24016.00000000	-3644.00000000	u,沒有所需條件\0	u,原始之島碼頭的叮叮因為掠奪物品的耶爾可羅襲擊隊傷透了腦筋。抓住耶爾可羅襲擊隊並將證明他們的憑證拿來的話，聽說會給厚禮...\0	0																																						0						0	0	0	200	1	1	57											1	0											1	0							
1	688	-1	u,擊退耶爾可羅襲擊隊吧！\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	75	0	0	a,	1	1	1	1	32105								11952.00000000	-24016.00000000	-3644.00000000	u,沒有所需條件\0	u,原始之島碼頭的叮叮因為掠奪物品的耶爾可羅襲擊隊傷透了腦筋。抓住耶爾可羅襲擊隊並將證明他們的憑證拿來的話，聽說會給厚禮...\0	0																																						0						0	0	0	200	1	1	57											1	0											1	1							
1	690	1	u,朱德的要求\0	u,朱德的要求\0	u,綠洲附近的朱德在收集魔物工廠的魔物們所持有的武器。他想要的物品，是在魔物工廠的魔物們中也只有少數所持有的武器，若收回武器交給他的話，說是會給予特別的報酬。\\n\\n要獵殺的目標怪物-下級魔物、上級魔物\\n\0	1	10327														1	0														1	0														27491.00000000	247340.00000000	-3256.00000000	0																					0	78	0	0	u,魔物工廠\0	1	1	1	1	32356								-4096.00000000	255472.00000000	-3136.00000000	u,沒有條件限制\0	u,朱德對魔物工廠的魔物們所持有的武器感興趣。聽說他正在尋找冒險家來為他找來魔物的武器。\0	0																																						0						0	0	0	30	1	1	15625											1	0											1	0							
1	690	-1	u,朱德的要求\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	78	0	0	a,	1	1	1	1	32356								-4096.00000000	255472.00000000	-3136.00000000	u,沒有條件限制\0	u,朱德對魔物工廠的魔物們所持有的武器感興趣。聽說他正在尋找冒險家來為他找來魔物的武器。\0	0																																						0						0	0	0	30	1	1	15625											1	0											1	1							
1	691	1	u,麻特拉斯可疑的委託\0	u,回到鋼鐵之城\0	u,為了登上鋼鐵之城的高塔，麻特拉斯說需要經過貝斯塔，因此要求擊倒守護那裡的怪物群並引開他們。另外又說道，在除掉他們之後，若得到744個紅石的話就會提供好東西。\\n\\n要獵殺的目標怪物 - 肉身破壞者、靈魂蠶食者、迷宮警衛兵、迷宮魔法師、迷宮警衛隊長、迷宮祭司長、通道警衛隊長、通道警衛隊兵、通道魔法師\\n\0	1	10372														1	0														1	0														19714.00000000	243420.00000000	-205.00000000	0																					0	76	0	0	u,鋼鐵之城\0	1	1	1	1	32245								8800.00000000	251652.00000000	-2032.00000000	u,沒有條件限制\0	u,麻特拉斯想要經過鋼鐵之城的貝斯塔。說是只要協助他引開路途，好讓他輕易經過即可…\0	0																																						0						0	0	0	30	1	1	15630											1	0											1	0							
