id	shit[0]	shit[1]	shit[2]	shit[3]	shit[4]	shit[5]	shit[6]	shit[7]	shit[8]
26056	1	2	2	1	2	2	1	2	2
26057	1	2	2	1	2	2	1	2	2
26058	1	2	2	1	2	2	1	2	2
26059	1	2	2	1	2	2	1	2	2
26060	1	2	2	1	2	2	1	2	2
26061	1	2	2	1	2	2	1	2	2
26062	1	2	2	1	2	2	1	2	2
26063	1	2	2	1	2	2	1	2	2
26064	1	2	2	1	2	2	1	2	2
26065	1	2	2	1	2	2	1	2	2
26066	1	2	2	1	2	2	1	2	2
26067	1	2	2	1	2	2	1	2	2
26068	1	2	2	1	2	2	1	2	2
26069	1	2	2	1	2	2	1	2	2
26070	1	2	2	1	2	2	1	2	2
26071	1	2	2	1	2	2	1	2	2
26072	1	2	2	1	2	2	1	2	2
26073	1	2	2	1	2	2	1	2	2
21000	1	2	2	1	2	2	1	2	2
21001	1	2	2	1	2	2	1	2	2
21002	1	2	2	1	2	2	1	2	2
21003	1	2	2	1	2	2	1	2	2
21004	1	2	2	1	2	2	1	2	2
21005	1	2	2	1	2	2	1	2	2
21006	1	2	2	1	2	2	1	2	2
21007	1	2	2	1	2	2	1	2	2
22000	1	2	2	1	2	2	1	2	2
22001	1	2	2	1	2	2	1	2	2
22002	1	2	2	1	2	2	1	2	2
22003	1	2	2	1	2	2	1	2	2
22004	1	2	2	1	2	2	1	2	2
22005	1	2	2	1	2	2	1	2	2
23000	1	2	2	1	2	2	1	2	2
23001	1	2	2	1	2	2	1	2	2
23002	1	2	2	1	2	2	1	2	2
23003	1	2	2	1	2	2	1	2	2
23004	1	2	2	1	2	2	1	2	2
23005	1	2	2	1	2	2	1	2	2
23006	1	2	2	1	2	2	1	2	2
23007	1	2	2	1	2	2	1	2	2
23008	1	2	2	1	2	2	1	2	2
23009	1	2	2	1	2	2	1	2	2
22006	1	2	2	1	2	2	1	2	2
21008	1	2	2	1	2	2	1	2	2
21009	1	2	2	1	2	2	1	2	2
21010	1	2	2	1	2	2	1	2	2
21011	1	2	2	1	2	2	1	2	2
21012	1	2	2	1	2	2	1	2	2
21013	1	2	2	1	2	2	1	2	2
21014	1	2	2	1	2	2	1	2	2
21015	1	2	2	1	2	2	1	2	2
21016	1	2	2	1	2	2	1	2	2
22007	1	2	2	1	2	2	1	2	2
22008	1	2	2	1	2	2	1	2	2
22009	1	2	2	1	2	2	1	2	2
22010	1	2	2	1	2	2	1	2	2
22011	1	2	2	1	2	2	1	2	2
22012	1	2	2	1	2	2	1	2	2
22013	1	2	2	1	2	2	1	2	2
22014	1	2	2	1	2	2	1	2	2
22015	1	2	2	1	2	2	1	2	2
22016	1	2	2	1	2	2	1	2	2
23010	1	2	2	1	2	2	1	2	2
23011	1	2	2	1	2	2	1	2	2
23012	1	2	2	1	2	2	1	2	2
23013	1	2	2	1	2	2	1	2	2
23014	1	2	2	1	2	2	1	2	2
23015	1	2	2	1	2	2	1	2	2
23016	1	2	2	1	2	2	1	2	2
23017	1	2	2	1	2	2	1	2	2
23018	1	2	2	1	2	2	1	2	2
23019	1	2	2	1	2	2	1	2	2
23020	1	2	2	1	2	2	1	2	2
23021	1	2	2	1	2	2	1	2	2
23022	1	2	2	1	2	2	1	2	2
23023	1	2	2	1	2	2	1	2	2
21031	1	2	2	1	2	2	1	2	2
21032	1	2	2	1	2	2	1	2	2
21033	1	2	2	1	2	2	1	2	2
21034	1	2	2	1	2	2	1	2	2
21035	1	2	2	1	2	2	1	2	2
21036	1	2	2	1	2	2	1	2	2
21037	1	2	2	1	2	2	1	2	2
21038	1	2	2	1	2	2	1	2	2
21039	1	2	2	1	2	2	1	2	2
21040	1	2	2	1	2	2	1	2	2
21041	1	2	2	1	2	2	1	2	2
22028	1	2	2	1	2	2	1	2	2
23024	1	2	2	1	2	2	1	2	2
23025	1	2	2	1	2	2	1	2	2
23026	1	2	2	1	2	2	1	2	2
23027	1	2	2	1	2	2	1	2	2
23028	1	2	2	1	2	2	1	2	2
23029	1	2	2	1	2	2	1	2	2
23030	1	2	2	1	2	2	1	2	2
23031	1	2	2	1	2	2	1	2	2
23032	1	2	2	1	2	2	1	2	2
23033	1	2	2	1	2	2	1	2	2
23034	1	2	2	1	2	2	1	2	2
23035	1	2	2	1	2	2	1	2	2
23036	1	2	2	1	2	2	1	2	2
23037	1	2	2	1	2	2	1	2	2
23038	1	2	2	1	2	2	1	2	2
23039	1	2	2	1	2	2	1	2	2
23040	1	2	2	1	2	2	1	2	2
23041	1	2	2	1	2	2	1	2	2
23042	1	2	2	1	2	2	1	2	2
23043	1	2	2	1	2	2	1	2	2
23044	1	2	2	1	2	2	1	2	2
23045	1	2	2	1	2	2	1	2	2
23059	1	2	2	1	2	2	1	2	2
23060	1	2	2	1	2	2	1	2	2
23061	1	2	2	1	2	2	1	2	2
23062	1	2	2	1	2	2	1	2	2
23063	1	2	2	1	2	2	1	2	2
23064	1	2	2	1	2	2	1	2	2
23065	1	2	2	1	2	2	1	2	2
23066	1	2	2	1	2	2	1	2	2
21043	1	2	2	1	2	2	1	2	2
21044	1	2	2	1	2	2	1	2	2
21045	1	2	2	1	2	2	1	2	2
21046	1	2	2	1	2	2	1	2	2
21047	1	2	2	1	2	2	1	2	2
21048	1	2	2	1	2	2	1	2	2
21049	1	2	2	1	2	2	1	2	2
21050	1	2	2	1	2	2	1	2	2
21051	1	2	2	1	2	2	1	2	2
22034	1	2	2	1	2	2	1	2	2
22035	1	2	2	1	2	2	1	2	2
22036	1	2	2	1	2	2	1	2	2
22037	1	2	2	1	2	2	1	2	2
22038	1	2	2	1	2	2	1	2	2
22039	1	2	2	1	2	2	1	2	2
22040	1	2	2	1	2	2	1	2	2
22041	1	2	2	1	2	2	1	2	2
22042	1	2	2	1	2	2	1	2	2
22043	1	2	2	1	2	2	1	2	2
22044	1	2	2	1	2	2	1	2	2
22045	1	2	2	1	2	2	1	2	2
22046	1	2	2	1	2	2	1	2	2
22047	1	2	2	1	2	2	1	2	2
22048	1	2	2	1	2	2	1	2	2
22049	1	2	2	1	2	2	1	2	2
22050	1	2	2	1	2	2	1	2	2
22051	1	2	2	1	2	2	1	2	2
22052	1	2	2	1	2	2	1	2	2
22053	1	2	2	1	2	2	1	2	2
22054	1	2	2	1	2	2	1	2	2
22055	1	2	2	1	2	2	1	2	2
22056	1	2	2	1	2	2	1	2	2
22057	1	2	2	1	2	2	1	2	2
22058	1	2	2	1	2	2	1	2	2
22059	1	2	2	1	2	2	1	2	2
22060	1	2	2	1	2	2	1	2	2
22061	1	2	2	1	2	2	1	2	2
22062	1	2	2	1	2	2	1	2	2
22063	1	2	2	1	2	2	1	2	2
22064	1	2	2	1	2	2	1	2	2
22065	1	2	2	1	2	2	1	2	2
22066	1	2	2	1	2	2	1	2	2
22067	1	2	2	1	2	2	1	2	2
22068	1	2	2	1	2	2	1	2	2
22069	1	2	2	1	2	2	1	2	2
22070	1	2	2	1	2	2	1	2	2
21042	1	2	2	1	2	2	1	2	2
21052	1	2	2	1	2	2	1	2	2
21053	1	2	2	1	2	2	1	2	2
21054	1	2	2	1	2	2	1	2	2
21055	1	2	2	1	2	2	1	2	2
21056	1	2	2	1	2	2	1	2	2
21057	1	2	2	1	2	2	1	2	2
21058	1	2	2	1	2	2	1	2	2
21059	1	2	2	1	2	2	1	2	2
21060	1	2	2	1	2	2	1	2	2
21061	1	2	2	1	2	2	1	2	2
21062	1	2	2	1	2	2	1	2	2
21063	1	2	2	1	2	2	1	2	2
21064	1	2	2	1	2	2	1	2	2
21065	1	2	2	1	2	2	1	2	2
21066	1	2	2	1	2	2	1	2	2
21067	1	2	2	1	2	2	1	2	2
21068	1	2	2	1	2	2	1	2	2
21069	1	2	2	1	2	2	1	2	2
21070	1	2	2	1	2	2	1	2	2
21071	1	2	2	1	2	2	1	2	2
21072	1	2	2	1	2	2	1	2	2
21073	1	2	2	1	2	2	1	2	2
21074	1	2	2	1	2	2	1	2	2
21075	1	2	2	1	2	2	1	2	2
21076	1	2	2	1	2	2	1	2	2
21077	1	2	2	1	2	2	1	2	2
21078	1	2	2	1	2	2	1	2	2
21079	1	2	2	1	2	2	1	2	2
21080	1	2	2	1	2	2	1	2	2
21081	1	2	2	1	2	2	1	2	2
21082	1	2	2	1	2	2	1	2	2
21083	1	2	2	1	2	2	1	2	2
21084	1	2	2	1	2	2	1	2	2
21085	1	2	2	1	2	2	1	2	2
21086	1	2	2	1	2	2	1	2	2
22071	1	2	2	1	2	2	1	2	2
22072	1	2	2	1	2	2	1	2	2
22073	1	2	2	1	2	2	1	2	2
22074	1	2	2	1	2	2	1	2	2
22075	1	2	2	1	2	2	1	2	2
22076	1	2	2	1	2	2	1	2	2
22077	1	2	2	1	2	2	1	2	2
22078	1	2	2	1	2	2	1	2	2
22079	1	2	2	1	2	2	1	2	2
22080	1	2	2	1	2	2	1	2	2
22081	1	2	2	1	2	2	1	2	2
22082	1	2	2	1	2	2	1	2	2
22083	1	2	2	1	2	2	1	2	2
22084	1	2	2	1	2	2	1	2	2
22085	1	2	2	1	2	2	1	2	2
22086	1	2	2	1	2	2	1	2	2
22087	1	2	2	1	2	2	1	2	2
22088	1	2	2	1	2	2	1	2	2
22089	1	2	2	1	2	2	1	2	2
22090	1	2	2	1	2	2	1	2	2
23067	1	2	2	1	2	2	1	2	2
23068	1	2	2	1	2	2	1	2	2
21087	1	2	2	1	2	2	1	2	2
21088	1	2	2	1	2	2	1	2	2
21089	1	2	2	1	2	2	1	2	2
21090	1	2	2	1	2	2	1	2	2
21091	1	2	2	1	2	2	1	2	2
21092	1	2	2	1	2	2	1	2	2
21093	1	2	2	1	2	2	1	2	2
21094	1	2	2	1	2	2	1	2	2
22091	1	2	2	1	2	2	1	2	2
22092	1	2	2	1	2	2	1	2	2
22093	1	2	2	1	2	2	1	2	2
22094	1	2	2	1	2	2	1	2	2
22095	1	1	2	1	2	2	1	2	2
22096	1	1	2	1	2	2	1	2	2
22097	1	2	2	1	2	2	1	2	2
22098	1	2	2	1	2	2	1	2	2
22099	1	2	2	1	2	2	1	2	2
22100	1	2	2	1	2	2	1	2	2
23069	1	2	2	1	2	2	1	2	2
23070	1	2	2	1	2	2	1	2	2
23071	1	2	2	1	2	2	1	2	2
23072	1	2	2	1	2	2	1	2	2
23073	1	2	2	1	2	2	1	2	2
23074	1	2	2	1	2	2	1	2	2
23075	1	1	2	1	2	2	1	2	2
23076	1	2	2	1	2	2	1	2	2
23077	1	2	2	1	2	2	1	2	2
23078	1	2	2	1	2	2	1	2	2
21096	1	2	2	1	2	2	1	2	2
21097	1	2	2	1	2	2	1	2	2
21098	1	2	2	1	2	2	1	2	2
21099	1	2	2	1	2	2	1	2	2
21100	1	2	2	1	2	2	1	2	2
21101	1	2	2	1	2	2	1	2	2
21102	1	2	2	1	2	2	1	2	2
21103	1	2	2	1	2	2	1	2	2
21104	1	2	2	1	2	2	1	2	2
21105	1	2	2	1	2	2	1	2	2
21106	1	2	2	1	2	2	1	2	2
21107	1	2	2	1	2	2	1	2	2
21108	1	2	2	1	2	2	1	2	2
21109	1	2	2	1	2	2	1	2	2
21110	1	2	2	1	2	2	1	2	2
23079	1	2	2	1	2	2	1	2	2
23080	1	2	2	1	2	2	1	2	2
23081	1	2	2	1	2	2	1	2	2
23082	1	2	2	1	2	2	1	2	2
23083	1	2	2	1	2	2	1	2	2
23084	1	2	2	1	2	2	1	2	2
23085	1	2	2	1	2	2	1	2	2
23086	1	2	2	1	2	2	1	2	2
23087	1	2	2	1	2	2	1	2	2
23088	1	2	2	1	2	2	1	2	2
23089	1	2	2	1	2	2	1	2	2
23090	1	2	2	1	2	2	1	2	2
21111	1	2	2	1	2	2	1	2	2
21112	1	2	2	1	2	2	1	2	2
21113	1	2	2	1	2	2	1	2	2
21114	1	2	2	1	2	2	1	2	2
21115	1	2	2	1	2	2	1	2	2
21116	1	2	2	1	2	2	1	2	2
21117	1	2	2	1	2	2	1	2	2
21118	1	2	2	1	2	2	1	2	2
21119	1	2	2	1	2	2	1	2	2
21122	1	2	2	1	2	2	1	2	2
21123	1	2	2	1	2	2	1	2	2
21124	1	2	2	1	2	2	1	2	2
21125	1	2	2	1	2	2	1	2	2
21126	1	2	2	1	2	2	1	2	2
21127	1	2	2	1	2	2	1	2	2
21128	1	2	2	1	2	2	1	2	2
21129	1	2	2	1	2	2	1	2	2
21130	1	2	2	1	2	2	1	2	2
21131	1	2	2	1	2	2	1	2	2
21132	1	2	2	1	2	2	1	2	2
21134	1	2	2	1	2	2	1	2	2
21135	1	2	2	1	2	2	1	2	2
21136	1	2	2	1	2	2	1	2	2
21137	1	2	2	1	2	2	1	2	2
21138	1	2	2	1	2	2	1	2	2
21139	1	2	2	1	2	2	1	2	2
21140	1	2	2	1	2	2	1	2	2
21141	1	2	2	1	2	2	1	2	2
22105	1	2	2	1	2	2	1	2	2
22106	1	2	2	1	2	2	1	2	2
22107	1	2	2	1	2	2	1	2	2
22108	1	2	2	1	2	2	1	2	2
22109	1	2	2	1	2	2	1	2	2
22114	1	2	2	1	2	2	1	2	2
23091	1	2	2	1	2	2	1	2	2
23092	1	2	2	1	2	2	1	2	2
23093	1	2	2	1	2	2	1	2	2
23094	1	2	2	1	2	2	1	2	2
23095	1	2	2	1	2	2	1	2	2
23096	1	2	2	1	2	2	1	2	2
23097	1	2	2	1	2	2	1	2	2
23098	1	2	2	1	2	2	1	2	2
23099	1	2	2	1	2	2	1	2	2
23100	1	2	2	1	2	2	1	2	2
23101	1	2	2	1	2	2	1	2	2
23102	1	2	2	1	2	2	1	2	2
23103	1	2	2	1	2	2	1	2	2
23104	1	2	2	1	2	2	1	2	2
23105	1	2	2	1	2	2	1	2	2
23106	1	2	2	1	2	2	1	2	2
23107	1	2	2	1	2	2	1	2	2
23108	1	2	2	1	2	2	1	2	2
23109	1	2	2	1	2	2	1	2	2
23110	1	2	2	1	2	2	1	2	2
23111	1	2	2	1	2	2	1	2	2
23112	1	2	2	1	2	2	1	2	2
23113	1	2	2	1	2	2	1	2	2
23114	1	2	2	1	2	2	1	2	2
23115	1	2	2	1	2	2	1	2	2
23116	1	2	2	1	2	2	1	2	2
23119	1	2	2	1	2	2	1	2	2
23120	1	2	2	1	2	2	1	2	2
23121	1	2	2	1	2	2	1	2	2
21142	1	2	2	1	2	2	1	2	2
21143	1	2	2	1	2	2	1	2	2
21144	1	2	2	1	2	2	1	2	2
21145	1	2	2	1	2	2	1	2	2
21146	1	2	2	1	2	2	1	2	2
21147	1	2	2	1	2	2	1	2	2
21148	1	2	2	1	2	2	1	2	2
21149	1	2	2	1	2	2	1	2	2
21150	1	2	2	1	2	2	1	2	2
21151	1	2	2	1	2	2	1	2	2
21152	1	2	2	1	2	2	1	2	2
21153	1	2	2	1	2	2	1	2	2
21154	1	2	2	1	2	2	1	2	2
21155	1	2	2	1	2	2	1	2	2
21156	1	2	2	1	2	2	1	2	2
21157	1	2	2	1	2	2	1	2	2
21158	1	2	2	1	2	2	1	2	2
21159	1	2	2	1	2	2	1	2	2
21160	1	2	2	1	2	2	1	2	2
21161	1	2	2	1	2	2	1	2	2
21162	1	2	2	1	2	2	1	2	2
21163	1	2	2	1	2	2	1	2	2
21164	1	2	2	1	2	2	1	2	2
21165	1	2	2	1	2	2	1	2	2
21166	1	2	2	1	2	2	1	2	2
21167	1	2	2	1	2	2	1	2	2
21168	1	2	2	1	2	2	1	2	2
21169	1	2	2	1	2	2	1	2	2
21170	1	2	2	1	2	2	1	2	2
22115	1	2	2	1	2	2	1	2	2
22116	1	2	2	1	2	2	1	2	2
22117	1	2	2	1	2	2	1	2	2
22118	1	2	2	1	2	2	1	2	2
22119	1	2	2	1	2	2	1	2	2
22120	1	2	2	1	2	2	1	2	2
22121	1	2	2	1	2	2	1	2	2
22122	1	2	2	1	2	2	1	2	2
22123	1	2	2	1	2	2	1	2	2
22124	1	2	2	1	2	2	1	2	2
22125	1	2	2	1	2	2	1	2	2
22126	1	2	2	1	2	2	1	2	2
22127	1	2	2	1	2	2	1	2	2
22128	1	2	2	1	2	2	1	2	2
22129	1	2	2	1	2	2	1	2	2
22130	1	2	2	1	2	2	1	2	2
22131	1	2	2	1	2	2	1	2	2
22132	1	2	2	1	2	2	1	2	2
22133	1	2	2	1	2	2	1	2	2
22134	1	2	2	1	2	2	1	2	2
22135	1	2	2	1	2	2	1	2	2
22136	1	2	2	1	2	2	1	2	2
22137	1	2	2	1	2	2	1	2	2
22138	1	2	2	1	2	2	1	2	2
22139	1	2	2	1	2	2	1	2	2
22140	1	2	2	1	2	2	1	2	2
22141	1	2	2	1	2	2	1	2	2
22142	1	2	2	1	2	2	1	2	2
22143	1	2	2	1	2	2	1	2	2
22144	1	2	2	1	2	2	1	2	2
22145	1	2	2	1	2	2	1	2	2
22146	1	2	2	1	2	2	1	2	2
22147	1	2	2	1	2	2	1	2	2
22148	1	2	2	1	2	2	1	2	2
22149	1	2	2	1	2	2	1	2	2
22150	1	2	2	1	2	2	1	2	2
22151	1	2	2	1	2	2	1	2	2
22152	1	2	2	1	2	2	1	2	2
22153	1	2	2	1	2	2	1	2	2
22154	1	2	2	1	2	2	1	2	2
22155	1	2	2	1	2	2	1	2	2
22156	1	2	2	1	2	2	1	2	2
22157	1	2	2	1	2	2	1	2	2
23123	1	2	2	1	2	2	1	2	2
23124	1	2	2	1	2	2	1	2	2
23125	1	2	2	1	2	2	1	2	2
23126	1	2	2	1	2	2	1	2	2
23127	1	2	2	1	2	2	1	2	2
23128	1	2	2	1	2	2	1	2	2
23129	1	2	2	1	2	2	1	2	2
23130	1	2	2	1	2	2	1	2	2
23131	1	2	2	1	2	2	1	2	2
23132	1	2	2	1	2	2	1	2	2
23133	1	2	2	1	2	2	1	2	2
23134	1	2	2	1	2	2	1	2	2
23135	1	2	2	1	2	2	1	2	2
23136	1	2	2	1	2	2	1	2	2
23137	1	2	2	1	2	2	1	2	2
23138	1	2	2	1	2	2	1	2	2
23139	1	2	2	1	2	2	1	2	2
23140	1	2	2	1	2	2	1	2	2
23141	1	2	2	1	2	2	1	2	2
23142	1	2	2	1	2	2	1	2	2
23143	1	2	2	1	2	2	1	2	2
23144	1	2	2	1	2	2	1	2	2
23145	1	2	2	1	2	2	1	2	2
23146	1	2	2	1	2	2	1	2	2
23147	1	2	2	1	2	2	1	2	2
23148	1	2	2	1	2	2	1	2	2
23149	1	2	2	1	2	2	1	2	2
23150	1	2	2	1	2	2	1	2	2
23151	1	2	2	1	2	2	1	2	2
23152	1	2	2	1	2	2	1	2	2
23153	1	2	2	1	2	2	1	2	2
23154	1	2	2	1	2	2	1	2	2
23155	1	2	2	1	2	2	1	2	2
23156	1	2	2	1	2	2	1	2	2
23157	1	2	2	1	2	2	1	2	2
23158	1	2	2	1	2	2	1	2	2
23159	1	2	2	1	2	2	1	2	2
23160	1	2	2	1	2	2	1	2	2
23161	1	2	2	1	2	2	1	2	2
23162	1	2	2	1	2	2	1	2	2
23163	1	2	2	1	2	2	1	2	2
23164	1	2	2	1	2	2	1	2	2
23165	1	2	2	1	2	2	1	2	2
23166	1	2	2	1	2	2	1	2	2
23167	1	2	2	1	2	2	1	2	2
23168	1	2	2	1	2	2	1	2	2
21171	1	2	2	1	2	2	1	2	2
21172	1	2	2	1	2	2	1	2	2
21173	1	2	2	1	2	2	1	2	2
21174	1	2	2	1	2	2	1	2	2
21175	1	2	2	1	2	2	1	2	2
21176	1	2	2	1	2	2	1	2	2
21177	1	2	2	1	2	2	1	2	2
21178	1	2	2	1	2	2	1	2	2
21179	1	2	2	1	2	2	1	2	2
21180	1	2	2	1	2	2	1	2	2
21181	1	2	2	1	2	2	1	2	2
21182	1	2	2	1	2	2	1	2	2
21183	1	2	2	1	2	2	1	2	2
21184	1	2	2	1	2	2	1	2	2
21185	1	2	2	1	2	2	1	2	2
21186	1	2	2	1	2	2	1	2	2
21187	1	2	2	1	2	2	1	2	2
21188	1	2	2	1	2	2	1	2	2
21189	1	2	2	1	2	2	1	2	2
21190	1	2	2	1	2	2	1	2	2
21191	1	2	2	1	2	2	1	2	2
21192	1	2	2	1	2	2	1	2	2
21193	1	2	2	1	2	2	1	2	2
22159	1	2	2	1	2	2	1	2	2
22160	1	2	2	1	2	2	1	2	2
22161	1	2	2	1	2	2	1	2	2
22162	1	2	2	1	2	2	1	2	2
22163	1	2	2	1	2	2	1	2	2
22164	1	2	2	1	2	2	1	2	2
22165	1	2	2	1	2	2	1	2	2
22166	1	2	2	1	2	2	1	2	2
22167	1	2	2	1	2	2	1	2	2
23171	1	2	2	1	2	2	1	2	2
23172	1	2	2	1	2	2	1	2	2
23173	1	2	2	1	2	2	1	2	2
23174	1	2	2	1	2	2	1	2	2
23175	1	2	2	1	2	2	1	2	2
23176	1	2	2	1	2	2	1	2	2
23177	1	2	2	1	2	2	1	2	2
23178	1	2	2	1	2	2	1	2	2
23179	1	2	2	1	2	2	1	2	2
23180	1	2	2	1	2	2	1	2	2
21194	1	2	2	1	2	2	1	2	2
21195	1	2	2	1	2	2	1	2	2
21196	1	2	2	1	2	2	1	2	2
21197	1	2	2	1	2	2	1	2	2
21198	1	2	2	1	2	2	1	2	2
21199	1	2	2	1	2	2	1	2	2
21200	1	2	2	1	2	2	1	2	2
21201	1	2	2	1	2	2	1	2	2
21202	1	2	2	1	2	2	1	2	2
21203	1	2	2	1	2	2	1	2	2
21204	1	2	2	1	2	2	1	2	2
21205	1	2	2	1	2	2	1	2	2
21206	1	2	2	1	2	2	1	2	2
21207	1	2	2	1	2	2	1	2	2
21208	1	2	2	1	2	2	1	2	2
21209	1	2	2	1	2	2	1	2	2
21210	1	2	2	1	2	2	1	2	2
22168	1	2	2	1	2	2	1	2	2
22169	1	2	2	1	2	2	1	2	2
23181	1	2	2	1	2	2	1	2	2
23182	1	2	2	1	2	2	1	2	2
23183	1	2	2	1	2	2	1	2	2
23184	1	2	2	1	2	2	1	2	2
23185	1	2	2	1	2	2	1	2	2
23186	1	2	2	1	2	2	1	2	2
23187	1	2	2	1	2	2	1	2	2
23188	1	2	2	1	2	2	1	2	2
23189	1	2	2	1	2	2	1	2	2
23190	1	2	2	1	2	2	1	2	2
23191	1	2	2	1	2	2	1	2	2
23192	1	2	2	1	2	2	1	2	2
23193	1	2	2	1	2	2	1	2	2
23194	1	2	2	1	2	2	1	2	2
23195	1	2	2	1	2	2	1	2	2
23196	1	2	2	1	2	2	1	2	2
23197	1	2	2	1	2	2	1	2	2
23198	1	2	2	1	2	2	1	2	2
23199	1	2	2	1	2	2	1	2	2
23200	1	2	2	1	2	2	1	2	2
23201	1	2	2	1	2	2	1	2	2
23202	1	2	2	1	2	2	1	2	2
23203	1	2	2	1	2	2	1	2	2
23204	1	2	2	1	2	2	1	2	2
23205	1	2	2	1	2	2	1	2	2
23206	1	2	2	1	2	2	1	2	2
23207	1	2	2	1	2	2	1	2	2
23208	1	2	2	1	2	2	1	2	2
23209	1	2	2	1	2	2	1	2	2
23210	1	2	2	1	2	2	1	2	2
23211	1	1	2	1	2	2	1	2	2
23212	1	1	2	1	2	2	1	2	2
23213	1	2	2	1	2	2	1	2	2
21211	1	2	2	1	2	2	1	2	2
22170	1	2	2	1	2	2	1	2	2
22171	1	2	2	1	2	2	1	2	2
22172	1	2	2	1	2	2	1	2	2
22173	1	2	2	1	2	2	1	2	2
22174	1	2	2	1	2	2	1	2	2
22175	1	2	2	1	2	2	1	2	2
22176	1	2	2	1	2	2	1	2	2
22177	1	2	2	1	2	2	1	2	2
22178	1	2	2	1	2	2	1	2	2
22179	1	2	2	1	2	2	1	2	2
23214	1	2	2	1	2	2	1	2	2
23215	1	2	2	1	2	2	1	2	2
21212	1	2	2	1	2	2	1	2	2
21213	1	2	2	1	2	2	1	2	2
21214	1	2	2	1	2	2	1	2	2
21215	1	2	2	1	2	2	1	2	2
21216	1	2	2	1	2	2	1	2	2
21217	1	2	2	1	2	2	1	2	2
21218	1	2	2	1	2	2	1	2	2
21219	1	2	2	1	2	2	1	2	2
21220	1	2	2	1	2	2	1	2	2
21221	1	2	2	1	2	2	1	2	2
23216	1	2	2	1	2	2	1	2	2
23217	1	2	2	1	2	2	1	2	2
23218	1	2	2	1	2	2	1	2	2
23219	1	2	2	1	2	2	1	2	2
23220	1	2	2	1	2	2	1	2	2
23221	1	2	2	1	2	2	1	2	2
23222	1	2	2	1	2	2	1	2	2
23223	1	2	2	1	2	2	1	2	2
23224	1	2	2	1	2	2	1	2	2
23225	1	2	2	1	2	2	1	2	2
23226	1	2	2	1	2	2	1	2	2
23227	1	2	2	1	2	2	1	2	2
23228	1	2	2	1	2	2	1	2	2
23229	1	2	2	1	2	2	1	2	2
23230	1	2	2	1	2	2	1	2	2
23231	1	2	2	1	2	2	1	2	2
23232	1	2	2	1	2	2	1	2	2
23233	1	2	2	1	2	2	1	2	2
1560	1	2	2	1	2	2	1	2	2
1561	1	2	2	1	2	2	1	2	2
1562	1	2	2	1	1	2	1	2	2
1563	1	2	2	1	1	2	1	2	2
6921	1	2	2	2	2	2	1	2	2
21242	1	2	2	1	2	2	1	2	2
21243	1	2	2	1	2	2	1	2	2
21244	1	2	2	1	2	2	1	2	2
21245	1	2	2	1	2	2	1	2	2
21246	1	2	2	2	2	2	1	2	2
21247	1	2	2	1	2	2	1	2	2
21248	1	2	2	1	2	2	1	2	2
21249	1	2	2	1	2	2	1	2	2
22256	1	2	2	1	2	2	1	2	2
22257	1	2	2	1	2	2	1	2	2
22258	1	2	2	1	2	2	1	2	2
22259	1	2	2	1	2	2	1	2	2
22260	1	2	2	1	2	2	1	2	2
22261	1	2	2	1	2	2	1	2	2
22262	1	2	2	1	2	2	1	2	2
22263	1	2	2	1	2	2	1	2	2
22264	1	2	2	1	2	2	1	2	2
22265	1	2	2	1	2	2	1	2	2
22266	1	2	2	1	2	2	1	2	2
22267	1	2	2	1	2	2	1	2	2
22268	1	2	2	1	2	2	1	2	2
22269	1	2	2	1	2	2	1	2	2
22270	1	2	2	1	2	2	1	2	2
22271	1	2	2	1	2	2	1	2	2
22272	1	2	2	1	2	2	1	2	2
22273	1	2	2	1	2	2	1	2	2
22274	1	2	2	1	2	2	1	2	2
23298	1	2	2	1	2	2	1	2	2
23299	1	2	2	1	2	2	1	2	2
23300	1	2	2	1	2	2	1	2	2
23301	1	2	2	1	2	2	1	2	2
23302	1	2	2	1	2	2	1	2	2
23303	1	2	2	1	2	2	1	2	2
23304	1	2	2	1	2	2	1	2	2
23305	1	2	2	1	2	2	1	2	2
23306	1	2	2	1	2	2	1	2	2
23307	1	2	2	1	2	2	1	2	2
23308	2	2	2	1	2	2	1	2	2
23309	2	2	2	1	2	2	1	2	2
17801	1	2	2	1	2	2	1	2	2
17803	1	2	2	1	2	2	1	2	2
17804	1	2	2	1	2	2	1	2	2
17805	1	2	2	1	2	2	1	2	2
17806	1	2	2	1	2	2	1	2	2
17807	1	2	2	1	2	2	1	2	2
17808	1	2	2	1	2	2	1	2	2
17809	1	2	2	1	2	2	1	2	2
17810	1	2	2	1	2	2	1	2	2
17811	1	2	2	1	2	2	1	2	2
17812	1	2	2	1	2	2	1	2	2
17813	1	1	2	1	2	2	1	2	2
17814	1	1	2	1	2	2	1	2	2
17815	1	2	2	1	2	2	1	2	2
17816	1	2	2	1	2	2	1	2	2
17817	1	2	2	1	2	2	1	2	2
17818	1	2	2	1	1	2	1	2	2
17819	1	1	2	1	2	2	1	2	2
17820	1	2	2	1	2	2	1	2	2
17821	1	2	2	1	2	2	1	2	2
17868	1	1	2	1	2	2	1	2	2
17869	1	1	2	1	2	2	1	2	2
17825	1	2	2	1	2	2	1	2	2
17826	1	2	2	2	1	2	1	2	2
17828	1	2	2	1	2	2	1	2	2
17832	1	2	2	1	1	2	1	2	2
22283	2	2	2	1	2	2	1	2	2
