tag	id	drop_type	drop_anim_type	drop_radius	drop_height	UNK_0	drop_mesh1	drop_mesh2	drop_mesh3	drop_tex1	drop_tex2	drop_tex3	drop_extratex1	newdata[0]	newdata[1]	newdata[2]	newdata[3]	newdata[4]	newdata[5]	newdata[6]	newdata[7]	icon[0]	icon[1]	icon[2]	icon[3]	icon[4]	durability	weight	material	crystallizable	UNK_1	UNK_2_cnt	UNK_2_tab[0]	UNK_2_tab[1]	UNK_2_tab[2]	UNK_2_tab[3]	UNK_2_tab[4]	UNK_2_tab[5]	UNK_3[0]	UNK_3[1]	UNK_3[2]	fort	mesh_tex_pair_cntm	mesh_tex_pair_m[0]	mesh_tex_pair_m[1]	mesh_tex_pair_cntt	mesh_tex_pair_t[0]	mesh_tex_pair_t[1]	mesh_tex_pair_t[2]	mesh_tex_pair_t[3]	item_sound	equip_sound	stackable	family	grade
2	21638	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21639	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21640	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21641	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21642	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21643	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21644	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21645	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21646	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21647	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21648	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21649	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21650	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21651	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21652	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21653	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21654	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21655	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21656	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21657	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21658	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21659	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21660	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21661	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21662	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21663	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21664	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21665	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21666	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21667	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21668	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21669	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21670	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21671	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21672	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21673	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21674	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21675	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21676	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21677	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21678	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21679	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21680	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21681	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21682	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21683	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21684	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21685	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21686	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00				0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21096	0	3	4	8	0	dropitems.drop_crystal_m00			dropitemstex.drop_crystal_t00				0	0	0	0	0	1	0	0	icon.event_cubic_piece_i00					-1	0	18	0	0	0							1	0	0	icon.panel_2	1			1					ItemSound.itemdrop_etc_book		2	0	0
2	21097	0	3	4	8	0	dropitems.drop_crystal_m00			dropitemstex.drop_crystal_t00				0	0	0	0	0	1	0	0	icon.event_cubic_piece_i01					-1	0	18	0	0	0							1	0	0	icon.panel_2	1			1					ItemSound.itemdrop_etc_book		2	0	0
2	21098	0	3	4	8	0	dropitems.drop_crystal_m00			dropitemstex.drop_crystal_t00				0	0	0	0	0	1	0	0	Branchsys2.icon.shine_cubic_a_piece_i02					-1	0	18	0	0	0							1	0	0	icon.panel_2	1			1					ItemSound.itemdrop_etc_book		2	0	0
2	21099	0	3	4	8	0	dropitems.drop_crystal_m00			dropitemstex.drop_crystal_t00				0	0	0	0	0	1	0	0	Branchsys2.icon.shine_cubic_a_piece_i03					-1	0	18	0	0	0							1	0	0	icon.panel_2	1			1					ItemSound.itemdrop_etc_book		2	0	0
2	21100	0	3	4	8	0	dropitems.drop_crystal_m00			dropitemstex.drop_crystal_t00				0	0	0	0	0	1	0	0	Branchsys2.icon.shine_cubic_a_piece_i04					-1	0	18	0	0	0							1	0	0	icon.panel_2	1			1					ItemSound.itemdrop_etc_book		2	0	0
2	21101	0	3	4	8	0	dropitems.drop_crystal_m00			dropitemstex.drop_crystal_t00				0	0	0	0	0	1	0	0	icon.event_cubic_piece_i02					-1	0	18	0	0	0							1	0	0	icon.panel_2	1			1					ItemSound.itemdrop_etc_book		2	0	0
2	21102	0	3	4	8	0	dropitems.drop_crystal_m00			dropitemstex.drop_crystal_t00				0	0	0	0	0	1	0	0	icon.event_cubic_piece_i03					-1	0	18	0	0	0							1	0	0	icon.panel_2	1			1					ItemSound.itemdrop_etc_book		2	0	0
2	21103	0	3	4	8	0	dropitems.drop_crystal_m00			dropitemstex.drop_crystal_t00				0	0	0	0	0	1	0	0	Branchsys2.icon.shine_cubic_w_piece_i02					-1	0	18	0	0	0							1	0	0	icon.panel_2	1			1					ItemSound.itemdrop_etc_book		2	0	0
2	21104	0	3	4	8	0	dropitems.drop_crystal_m00			dropitemstex.drop_crystal_t00				0	0	0	0	0	1	0	0	Branchsys2.icon.shine_cubic_w_piece_i03					-1	0	18	0	0	0							1	0	0	icon.panel_2	1			1					ItemSound.itemdrop_etc_book		2	0	0
2	21105	0	3	4	8	0	dropitems.drop_crystal_m00			dropitemstex.drop_crystal_t00				0	0	0	0	0	1	0	0	Branchsys2.icon.shine_cubic_w_piece_i04					-1	0	18	0	0	0							1	0	0	icon.panel_2	1			1					ItemSound.itemdrop_etc_book		2	0	0
2	21106	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00				0	0	0	0	0	1	0	0	Branchsys2.icon.cube_event_i02					-1	0	0	0	0	0							1	0	0		1			1					ItemSound.itemdrop_etc_book		2	24	0
2	21107	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00				0	0	0	0	0	1	0	0	Branchsys2.icon.cube_event_i03					-1	0	0	0	0	0							1	0	0		1			1					ItemSound.itemdrop_etc_book		2	24	0
2	21128	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21129	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21130	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21131	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21132	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21133	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21134	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21135	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21136	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21137	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21138	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21139	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21140	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21141	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21142	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21143	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21144	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21145	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21146	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21147	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21148	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_scroll_white_i00					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21149	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_scroll_white_i00					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21151	0	0	0	0	0								0	0	0	0	0	1	0	0	BranchSys2.icon.br_aga_singer_dancer_i00					-1	120	18	0	0	0							1	0	0		1			1						ItemSound.itemequip_etc_neckles	2	1	0
2	21154	0	3	5	6	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21155	0	3	5	6	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21156	0	3	5	6	0								0	0	0	0	0	1	0	0	BranchSys2.Icon.br_big_wedding_cake_i00					-1	0	18	0	0	0							1	0	0		1			1							2	0	0
2	21157	0	3	2	3	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	BranchSys2.Icon.br_flower_shower_i00					-1	100	13	0	0	0							1	0	0		1			1							2	0	0
2	21158	0	0	2	3	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	BranchSys2.Icon.br_eco_crystal_i00					-1	10	18	0	0	0							1	0	0		1			1							2	0	0
2	21161	0	3	5	6	0	branch2.br_drop_wedding_box_m00			BranchSys2.dropitem.br_drop_wedding_box_t00				0	0	0	0	0	1	0	0	BranchSys2.Icon.br_wedding_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21164	0	3	4	3	0								0	0	0	0	0	0	0	0	BranchSys2.Icon.br_weddin_ticket_i00					-1	20	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_etc_paper		0	0	0
2	21167	0	3	5	6	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21168	0	3	5	6	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21169	0	3	5	6	0								0	0	0	0	0	1	0	0	icon.event_hero_treasure_box_i00					-1	100	18	0	0	0							1	0	0		1			1							2	0	0
2	21170	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00				0	0	0	0	0	1	0	0	icon.etc_potion_blue_i00					-1	80	53	0	0	0							1	0	0		1			1							2	3	0
2	21171	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21172	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21173	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21174	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21175	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21176	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21177	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21178	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21179	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21180	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21181	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21182	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21183	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21184	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21185	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21186	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21187	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21188	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21189	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21190	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21191	0	3	2	5	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00				0	0	0	0	0	1	0	0	icon.etc_trans_4f_s_b_01					-1	120	18	0	0	0							1	0	0		1			1					ItemSound.itemdrop_scroll		2	1	0
2	21192	0	3	2	5	0								0	0	0	0	0	1	0	0	BranchSys.icon.br_four_leaf_clover_box_i00					-1	0	0	0	0	0							1	0	0		1			1					[none]		2	0	0
