id	UNK_0	skill_sound	sound_vol	sound_rad	isrise	spawn_type	effect_name	anim_name
14158	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14177	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14178	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14179	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14180	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14181	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14182	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14183	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14184	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14185	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14186	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14187	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14188	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14189	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14190	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14191	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14192	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14193	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14194	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14195	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14196	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14197	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14198	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14199	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14200	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14201	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14202	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14203	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14204	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14205	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14206	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14221	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14222	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14223	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14224	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14225	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14226	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14227	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14228	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14229	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14230	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14231	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14232	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14233	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14234	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14235	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14236	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14237	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14238	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14239	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14240	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14241	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14242	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14243	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14244	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14245	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14246	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14247	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14248	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14249	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14250	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14265	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14266	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14267	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14268	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14269	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14270	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14271	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14272	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14273	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14274	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14275	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14276	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14277	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14278	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14279	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14280	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14281	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14282	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14283	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14284	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14285	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14286	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14287	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14288	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14289	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14290	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14291	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14292	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14293	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14294	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14313	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14314	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14315	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14316	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14317	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14318	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14319	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14320	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14321	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14322	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14323	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14324	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14325	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14326	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14327	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14328	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14329	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14330	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14331	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14332	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14333	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14334	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14335	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14336	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14337	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14338	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14339	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14340	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14341	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14342	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14361	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14362	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14363	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14364	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14365	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14366	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14367	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14368	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14369	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14370	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14371	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14372	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14373	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14374	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14375	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14376	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14377	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14378	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14379	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14380	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14381	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14382	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14383	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14384	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14385	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14386	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14387	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14388	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14389	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14390	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14405	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14406	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14407	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14408	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14409	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14410	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14411	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14412	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14413	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14414	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14415	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14416	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14417	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14418	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14419	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14420	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14421	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14422	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14423	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14424	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14425	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14426	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14427	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14428	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14429	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14430	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14431	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14432	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14433	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14434	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14449	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14450	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14451	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14452	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14453	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14454	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14455	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14456	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14457	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14458	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14459	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14460	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14461	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14462	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14463	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14464	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14465	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14466	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14467	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14468	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14469	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14470	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14471	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14472	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14473	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14474	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14475	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14476	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14477	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14478	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14497	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14498	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14499	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14500	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14501	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14502	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14503	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14504	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14505	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14506	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14507	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14508	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14509	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14510	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14511	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14512	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14513	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14514	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14515	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14516	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14517	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14518	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14519	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14520	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14521	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14522	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14523	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14524	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14525	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14526	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14545	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14546	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14547	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14548	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14549	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
