id	UNK_0	message	group	rgba[0]	rgba[1]	rgba[2]	rgba[3]	item_sound	sys_msg_ref	UNK_1[0]	UNK_1[1]	UNK_1[2]	UNK_1[3]	UNK_1[4]	sub_msg	type
2107	1	u,即時地區將會在「$s1」分鐘後被刪除，時間到時，將被強制移動到洞窟外部。\0	0	79	9B	B0	FF	a,	a,	8	0	5	1	0	u,距離洞窟消滅：「$s1」分鐘\0	a,none\0
2108	1	u,您的帳號使用非本公司授權之非法程式，因此已限制使用遊戲服務。詳情請至plaync網站（http://www.plaync.com.tw）利用客服中心來查詢。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2109	1	u,伺服器經合併後，過去所使用的角色「$s1」與其他名字重複。請輸入要變更的角色名稱。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2110	1	u,您輸入的名字已有重複或無法使用。請再次輸入要變更的角色名稱。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2111	1	u,請輸入要指定的快捷鍵。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2112	1	u,輔助鍵可使用Ctrl、Alt、Shift鍵，而且一次最多可輸入兩個輔助鍵。\\n 例）Ctrl+Alt+A\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2113	1	u,在擴充輔助鍵模式可將Ctrl、Alt、Shift鍵活用為輔助鍵，而在一般快捷鍵模式只能將Alt使用為輔助鍵。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2114	1	u,若設定為擴充輔助鍵模式時，目前被指定為Ctrl和Shift的強制攻擊和固定位置攻擊，將變更為Alt+Q和Alt+E，而且Ctrl鍵和Shift鍵將變更為其它可使用的快捷鍵。要繼續嗎？\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
2115	1	u,您的帳號發現惡用NCoin相關臭蟲（BUG），因此被限制使用。詳情請洽客服中心（台灣 (02) 6620-0666；香港 (852) 2169-8799）來查詢。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2116	1	u,您的帳號發現惡用免費發送的NCoin，因此被限制使用。詳情請洽客服中心（台灣 (02) 6620-0666；香港 (852) 2169-8799）來查詢。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2117	1	u,您的帳號涉嫌盜用他人資料來加入會員，因此暫時限制所有的遊戲服務。該情況若不屬實，請透過本人認證來作確認。詳情請至plaync網站（http://www.plaync.com.tw）利用客服中心來查詢。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2118	1	u,您的帳號盜用他人名義使用儲值相關服務，因此被限制使用所有的遊戲服務。詳情請至plaync網站（http://www.plaync.com.tw）利用客服中心來查詢。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2119	1	u,您的帳號發現有在進行帳號交易，因此被限制使用所有的遊戲服務。\\n詳情請至plaync網站（http://www.plaync.com.tw）利用客服中心來查詢。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2120	1	u,您的帳號發現使用非本公司授權之非法程式，因此所有的遊戲服務被限制使用10天。日後若發現相同情形，將會永久限制遊戲服務，請留意此點。詳情請至plaync網站（http://www.plaync.com.tw）利用客服中心來查詢。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2121	1	u,您的帳號發現使用非本公司授權之非法程式，因此被限制使用所有的遊戲服務。詳情請至plaync網站（http://www.plaync.com.tw）利用客服中心來查詢。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2122	1	u,您的帳號發現使用非本公司授權之非法程式，因此被限制使用所有的遊戲服務。詳情請至plaync網站（http://www.plaync.com.tw）利用客服中心來查詢。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2123	1	u,您的帳號經用戶的要求被設定為限制使用所有的遊戲服務。詳情請洽客服中心（台灣 (02) 6620-0666；香港 (852) 2169-8799）來查詢。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2124	1	u,伺服器經統合後，過去所使用的血盟名稱「$s1」與其他名字重複。請輸入要變更的血盟名稱。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2125	1	u,您輸入的名字已有重複或無法使用。請再次輸入要變更的血盟名稱。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2126	1	u,您的帳號發現屢次刊登不當的文章，因此被限制使用服務。詳情請至plaync網站（http://www.plaync.com.tw）利用客服中心來查詢。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2127	1	u,您的帳號發現刊登違犯現行法的文章，因此被限制使用服務。詳情請至plaync網站（http://www.plaync.com.tw）利用客服中心來查詢。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2128	1	u,您的帳號發現有在進行商業行為，因此被限制使用所有的遊戲服務。詳情請至plaync網站（http://www.plaync.com.tw/）利用客服中心來查詢。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2129	1	u,精煉過的道具，無法進行轉換。請在解除精煉後再進行轉換。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2130	1	u,無法轉換的道具。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2131	1	u,提出最高價格後已得到該道具，得標的道具可前往倉庫領取。\0	0	79	9B	B0	FF	a,	a,2131\0	0	0	0	0	0	a,	a,none\0
2132	1	u,您進入的是一般伺服器。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2133	1	u,您進入的是成人伺服器。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2134	1	u,您進入的是青少年伺服器。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2135	1	u,因為疲勞度而無法進行此動作。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2136	1	u,變更血盟名稱的申請已被受理。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2137	1	u,將「$s1」道具以「$s2」金幣招標，要繼續嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2138	1	u,請輸入招標價。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2139	1	u,「$c1」的寵物\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2140	1	u,「$c1」的使魔\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2141	1	u,對「$c1」施展的魔法有稍作抵抗。\0	0	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2142	1	u,「$c1」不是隊伍成員，因此無法驅逐。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2143	1	u,在進行個人商店或工房時無法賦予屬性。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2144	1	u,請選擇要賦予屬性的道具。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2145	1	u,已取消屬性強化劑的使用。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2146	1	u,屬性強化劑的使用條件不符。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2147	1	u,在「$s1」上已成功賦予「$s2」屬性。\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2148	1	u,在「+$s1$s2」上已成功賦予「$s3」屬性。\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2149	1	u,賦予屬性失敗。\0	0	D6	70	DA	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2150	1	u,已有賦予其它屬性，因此無法賦予屬性。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2151	1	u,對方抵抗了魔法，因此降低了傷害。\0	0	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2152	1	u,刪除所有指定的快捷鍵後，將復原為快捷鍵初始設定。要繼續嗎？\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
2153	1	u,在您所持有的帳號中已有10個同時連線，因此無法再以其他帳號登入。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2154	1	u,目標並非為旗桿，因此無法升旗。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2155	1	u,已有高掛旗幟，因此無法升旗。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2156	1	u,所需道具不足，因此無法使用技能。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2157	1	u,試圖以「$s1」金幣來招標。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2158	1	u,對攻城方臨時聯合軍無法進行強制攻擊。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2159	1	u,尚有招標者，因此競賣進行時間將延長5分鐘。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2160	1	u,尚有招標者，因此競賣進行時間將延長3分鐘。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2161	1	u,沒有移動的空間，因此無法接受瞬間移動效果。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2162	1	u,靈魂增加「$s1」個，目前共有「$s2」個。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2163	1	u,無法繼續增加靈魂。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2164	1	u,已佔領幕舍。\0	0	79	9B	B0	FF	a,	a,2164\0	0	0	0	0	0	a,	a,none\0
2165	1	u,幕舍功能已復原。\0	0	79	9B	B0	FF	a,	a,2165\0	0	0	0	0	0	a,	a,none\0
2166	1	u,指揮幕舍的門已開啟。\0	0	79	9B	B0	FF	a,	a,2166\0	0	0	0	0	0	a,	a,none\0
2167	1	u,在安全區域無法使用附有惡意的技能。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2168	1	u,「$c1」拾取了旗幟。\0	0	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2169	1	u,已有登記在「$s1」要塞戰。\0	0	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2170	1	u,對方在安全區域時無法使用附有惡意的技能。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2171	1	u,無法結晶化的道具。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2172	1	u,「+$s1$s2」的競賣已結束。\0	0	79	9B	B0	FF	a,	a,2172\0	0	0	0	0	0	a,	a,none\0
2173	1	u,「$s1」的競賣已結束。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2174	1	u,「$c1」處於變身狀態，因此無法進行決鬥。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2175	1	u,有變身的隊伍成員存在，因此無法進行隊伍間的決鬥。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2176	1	u,已解除「$s1」的「$s2」屬性。\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2177	1	u,已解除「+$s1$s2」的「$s3」屬性。\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2178	1	u,屬性解除失敗。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2179	1	u,在奇岩城拍賣中，正在招標最高價。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2180	1	u,在亞丁城拍賣中，正在招標最高價。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2181	1	u,在魯因城拍賣中，正在招標最高價。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2182	1	u,在搭乘船時，無法變身。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2183	1	u,「$s1」的要塞戰已結束。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2184	1	u,「$s1」血盟在「$s2」要塞戰獲得勝利。\0	0	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2185	1	u,只限隊長來試圖進入。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2186	1	u,無法繼續吸收靈魂。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2187	1	u,目標在無法突擊的位置。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2188	1	u,目前正在進行其他昇華，請結束之前的作業後重新再試。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2189	1	u,目前位置：$s1，$s2，$s3（闇天使村莊附近）\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2190	1	u,目前位置：$s1，$s2，$s3（荒原南方營地附近）\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2191	1	u,若想應用所選的選項，必須要重新啟動遊戲。若不馬上應用時，將會在下次進行遊戲時應用選項。要現在應用嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2192	1	u,在道具競賣已有進行招標。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2193	1	u,與NPC的距離太遠，因此無法啟動。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2194	1	u,在目前變身中的變身體上，該效果將不會生效。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2195	1	u,靈魂不足。\0	0	D6	70	DA	FF	a,	a,2195\0	0	0	0	0	0	a,	a,none\0
2196	1	u,沒有擁有的血盟。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2197	1	u,「$s1」血盟擁有中。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2198	1	u,在道具拍賣上，正在招標最高價。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2199	1	u,NPC伺服器處於運轉中止狀態，因此無法進入即時地區。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2200	1	u,NPC伺服器處於運轉中止狀態，因此將會刪除該即時地區，且稍後將被強制退場。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
2201	1	u,「$s1」年「$s2」月「$s3」日\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2202	1	u,「$s1」點「$s2」分「$s3」秒\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2203	1	u,「$s1」月「$s2」日\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2204	1	u,「$s1」點\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2205	1	u,已進入無法使用迷你地圖的地區。將關閉迷你地圖。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2206	1	u,已進入可使用迷你地圖的地區。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2207	1	u,進入無法使用迷你地圖的地區，因此無法開啟迷你地圖。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2208	1	u,學習技能所需的技能等級條件不符。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2209	1	u,無法啟動雷達的地區。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2210	1	u,回到無法昇華的狀態。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2211	1	u,尚未學習先行技能，因此無法學習新技能。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2212	1	u,尚未執行學習技能所需的任務。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2213	1	u,在變身的狀態無法搭乘船。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2214	1	u,將以現在設定的條件創造新角色，要繼續嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2215	1	u,「$s1」物理防禦力。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2216	1	u,CPU驅動程式不是最新版本。如果使用的是AMD雙核心以上的CPU時，請至AMD官方網站下載AMD Dual-Core Optimizer並進行安裝程式。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
2217	1	u,成功爆破弩砲，血盟聲望將提升。\0	0	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2218	1	u,在主職業時才能使用的技能。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2219	1	u,此為已學習的下級血盟技能。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2220	1	u,尚未習得先行等級的技能。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2221	1	u,要啟動所選的功能嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2222	1	u,配置偵查兵時將消耗15萬金幣。要配置嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2223	1	u,強化要塞門時將消耗20萬金幣。要強化嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2224	1	u,正在準備發射弩箭。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2225	1	u,已沒有可學習的技能。請在完成「$s1」次轉職後再光顧此處。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2226	1	u,弩箭不足。\0	0	D6	70	DA	FF	a,	a,2226\0	0	0	0	0	0	a,	a,none\0
2227	1	u,在契約中的上位城堡所進行的攻城戰中，無法以攻城方來登記。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2228	1	u,有設定限制利用時間的即時地區：\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2229	1	u,沒有限制利用時間的即時地區。\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2230	1	u,「$s1」可在「$s2小時$s3分」後使用。\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2231	1	u,在契約中的上位城堡其血盟聲望不足，因此無法提供補給品。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2232	1	u,在破壞「$s1」之前將進行結晶化。要繼續嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2233	1	u,與上位城堡正處於契約中，因此無法進行攻城登記。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2234	1	u,要使用所選的闇天使一族專用的英雄武器嗎？\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
2235	1	u,利用中的即時地區已消失，因此無法進入。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2236	1	u,騎乘飛龍的時間還剩下「$s1」分鐘。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2237	1	u,騎乘飛龍的時間還剩下「$s1」秒。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2238	1	u,已參加「$s1」的攻城戰。參加中的攻城戰將進行2小時。\0	0	79	9B	B0	FF	a,	a,17\0	2	0	3	1	0	u,「$s1」攻城戰開始！\0	a,none\0
2239	1	u,參加中的「$s1」攻城戰已結束。\0	0	79	9B	B0	FF	a,	a,18\0	2	0	3	1	0	u,「$s1」攻城戰結束！\0	a,none\0
2240	1	u,提出血盟盟主轉讓申請的血盟，無法登記隊伍戰鬥根據地戰。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2241	1	u,登記隊伍戰鬥根據地戰的血盟，無法提出血盟盟主轉讓申請。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2242	1	u,登記隊伍戰鬥根據地戰的盟員，無法進行脫離或驅逐。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2243	1	u,山賊城寨，以及擁有野獸農莊根據地的血盟主接受委任時，參加根據地戰的是之前的血盟主而不是新任的血盟主。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2244	1	u,距離結束時間剩下「$s1」分鐘。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2245	1	u,距離結束時間剩下「$s1」秒。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2246	1	u,「$s1」分鐘後將會舉行預賽。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2247	1	u,在變身的狀態下，無法騎乘任何東西。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2248	1	u,在石化的狀態下，無法騎乘任何東西。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2249	1	u,在死亡的狀態下，無法騎乘任何東西。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2250	1	u,在釣魚的狀態下，無法騎乘任何東西。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2251	1	u,在戰鬥的狀態下，無法騎乘任何東西。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2252	1	u,在決鬥的狀態下，無法騎乘任何東西。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2253	1	u,在坐下的狀態下，無法騎乘任何東西。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2254	1	u,在施展技能的狀態下，無法騎乘任何東西。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2255	1	u,在裝備受詛咒的武器的狀態下，無法騎乘任何東西。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2256	1	u,在手持旗幟的狀態下，無法騎乘任何東西。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2257	1	u,在召喚寵物或使魔的狀態下，無法騎乘任何東西。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2258	1	u,目前已是騎乘狀態。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2259	1	u,目前位置：$s1，$s2，$s3（夢幻島附近）\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2260	1	u,若不將飽食度維持在10 % 以上的話，寵物有可能會逃跑。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2261	1	u,「$c1」對「$c2」造成了「$s3」的傷害。\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
2262	1	u,「$c2」對「$c1」造成了「$s3」的傷害。\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
2263	1	u,「$c1」因「$c2」造成了「$s3」的傷害。\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
2264	1	u,「$c1」閃開了「$c2」的攻擊。\0	3	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
2265	1	u,「$c1」沒有擊中對手。\0	3	D6	70	DA	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
2266	1	u,「$c1」的致命攻擊！\0	3	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
2267	1	u,「$c1」成功抵抗「$c2」的能量吸取。\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
2268	1	u,「$c1」攻擊失敗。\0	3	D6	70	DA	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
2269	1	u,「$c1」成功抵抗「$c2」的魔法。\0	3	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
2270	1	u,「$c1」因魔法之火，遭受了「$s2」的傷害。\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
2271	1	u,「$c1」對「$c2」施展的魔法有稍作抵抗。\0	3	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
2272	1	u,在一般聊天模式中，無法將指定的按鍵設定為快捷鍵。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2273	1	u,在副職業狀態下無法學習此技能，轉換為主職業後請重新再試。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2274	1	u,您已進入無法丟棄道具的地區。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2275	1	u,已進入無法召喚/解除寵物的地區。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2276	1	u,叛亂軍已佔領要塞。\0	0	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2277	1	u,「$s1」的隊伍\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2278	1	u,剩餘時間「$s1：$s2」\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,
2279	1	u,已無法在任務訊息登錄任務。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2280	1	u,「$c1」抵抗「$c2」的魔法，因此降低了傷害。\0	3	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
2281	1	u,「$c1」向「$c2」加以「$s3」的傷害、向轉移傷害的目標加以「$s4」的傷害。\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
2282	1	u,離開夢幻島。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
2283	1	u,角色坐下時無法變身。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2284	1	u,今日的活動點數已全部領取完畢。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2285	1	u,無法以技能解除的陷阱。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2286	1	u,沒有佩帶手鐲，因此無法裝備「$s1」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
2287	1	u,沒有空間可裝備「$s1」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
